"","X","LAT","LON","ZIPCODE"
"9078",9078,42.43,-83.152,"48221"
"9079",9079,42.378,-83.163,"48240"
"9080",9080,42.448,-82.983,"48205"
"9081",9081,42.447,-82.983,"48205"
"9082",9082,42.43,-82.959,"48205"
"9083",9083,42.333,-83.045,"48226"
"9084",9084,42.44,-83.16,"48221"
"9085",9085,42.398,-82.969,"48224"
"9086",9086,42.359,-83.051,"48214"
"9087",9087,42.391,-83.256,"48223"
"9088",9088,42.434,-83.02,"48234"
"9089",9089,42.444,-83.207,"48235"
"9090",9090,42.331,-83.128,"48210"
"9091",9091,42.436,-82.957,"48205"
"9092",9092,42.407,-83.18,"48227"
"9093",9093,42.35,-83.031,"48214"
"9094",9094,42.417,-82.935,"48224"
"9095",9095,42.38,-82.983,"48214"
"9096",9096,42.441,-82.993,"48205"
"9097",9097,42.371,-83.177,"48227"
"9098",9098,42.331,-83.104,"48208"
"9099",9099,42.382,-83.005,"48213"
"9100",9100,42.31,-83.122,"48209"
"9101",9101,42.418,-83.056,"48212"
"9102",9102,42.417,-83.056,"48212"
"9103",9103,42.41,-83.07,"48212"
"9104",9104,42.309,-83.113,"48209"
"9105",9105,42.436,-83.203,"48235"
"9106",9106,42.317,-83.125,"48209"
"9107",9107,42.362,-83.122,"48240"
"9108",9108,42.423,-83.21,"48235"
"9109",9109,42.409,-83.12,"48238"
"9110",9110,42.384,-83.116,"48206"
"9111",9111,42.449,-82.988,"48205"
"9112",9112,42.415,-83.206,"48235"
"9113",9113,42.34,-83.139,"48210"
"9114",9114,42.428,-83.226,"48219"
"9115",9115,42.353,-83.086,"48208"
"9116",9116,42.424,-83.148,"48221"
"9117",9117,42.402,-83.193,"48227"
"9118",9118,42.343,-83.144,"48210"
"9119",9119,42.402,-83.209,"48235"
"9120",9120,42.403,-82.955,"48224"
"9121",9121,42.412,-83.176,"48235"
"9122",9122,42.418,-83.109,"48221"
"9123",9123,42.383,-83.018,"48234"
"9124",9124,42.323,-83.091,"48208"
"9125",9125,42.387,-82.988,"48214"
"9126",9126,42.387,-83.115,"48206"
"9127",9127,42.367,-83.007,"48214"
"9128",9128,42.315,-83.132,"48209"
"9129",9129,42.412,-82.932,"48224"
"9130",9130,42.436,-83.013,"48234"
"9131",9131,42.444,-83.143,"48221"
"9132",9132,42.377,-83.21,"48227"
"9133",9133,42.398,-83.11,"48238"
"9134",9134,42.4,-83.181,"48227"
"9135",9135,42.389,-83.132,"48238"
"9136",9136,42.419,-83,"48205"
"9137",9137,42.385,-83.146,"48238"
"9138",9138,42.404,-83.243,"48223"
"9139",9139,42.367,-83.2,"48227"
"9140",9140,42.429,-83.183,"48235"
"9141",9141,42.416,-83.011,"48205"
"9142",9142,42.439,-83.184,"48235"
"9143",9143,42.439,-83.085,"48203"
"9144",9144,42.439,-83.045,"48234"
"9145",9145,42.413,-82.966,"48213"
"9146",9146,42.275,-83.148,"48217"
"9147",9147,42.337,-83.054,"48201"
"9148",9148,42.365,-83.234,"48228"
"9149",9149,42.373,-83.119,"48206"
"9150",9150,42.441,-82.955,"48205"
"9151",9151,42.408,-82.968,"48213"
"9152",9152,42.39,-83.125,"48238"
"9153",9153,42.371,-83.121,"48204"
"9154",9154,42.377,-83.117,"48206"
"9155",9155,42.391,-83.158,"48238"
"9156",9156,42.402,-83.234,"48223"
"9157",9157,42.404,-83.128,"48238"
"9158",9158,42.435,-83.161,"48221"
"9159",9159,42.423,-83.096,"48203"
"9160",9160,42.417,-82.916,"48236"
"9161",9161,42.396,-83.247,"48219"
"9162",9162,42.338,-83.23,"48228"
"9163",9163,42.437,-83.034,"48234"
"9164",9164,42.348,-83.257,"48239"
"9165",9165,42.433,-82.958,"48205"
"9166",9166,42.439,-83.138,"48221"
"9167",9167,42.394,-83.206,"48227"
"9168",9168,42.433,-83.097,"48203"
"9169",9169,42.415,-82.969,"48224"
"9170",9170,42.392,-83.187,"48235"
"9171",9171,42.422,-82.934,"48224"
"9172",9172,42.391,-83.142,"48238"
"9173",9173,42.447,-83.025,"48234"
"9174",9174,42.386,-83.071,"48211"
"9175",9175,42.35,-83.091,"48208"
"9176",9176,42.391,-83.111,"48206"
"9177",9177,42.41,-83.24,"48240"
"9178",9178,42.394,-82.962,"48215"
"9179",9179,42.374,-83.153,"48204"
"9180",9180,42.366,-83.018,"48211"
"9181",9181,42.413,-82.964,"48205"
"9182",9182,42.445,-83.078,"48234"
"9183",9183,42.416,-82.974,"48213"
"9184",9184,42.421,-83.209,"48235"
"9185",9185,42.428,-82.989,"48205"
"9186",9186,42.422,-82.939,"48224"
"9187",9187,42.417,-83.17,"48221:48235"
"9188",9188,42.407,-83.202,"48227"
"9189",9189,42.388,-83.109,"48206"
"9190",9190,42.399,-82.987,"48224"
"9191",9191,42.341,-83.218,"48228"
"9192",9192,42.443,-83.097,"48203"
"9193",9193,42.34,-83.053,"48201"
"9194",9194,42.395,-82.924,"48224"
"9195",9195,42.415,-82.993,"48205"
"9196",9196,42.37,-83.122,"48204"
"9197",9197,42.41,-83.17,"48227"
"9198",9198,42.426,-83.04,"48234"
"9199",9199,42.443,-82.951,"48205"
"9200",9200,42.362,-83.17,"48228"
"9201",9201,42.4,-83.01,"48213"
"9202",9202,42.402,-83.194,"48235"
"9203",9203,42.439,-82.988,"48205"
"9204",9204,42.366,-83.206,"48227"
"9205",9205,42.418,-82.924,"48224"
"9206",9206,42.299,-83.123,"48209"
"9207",9207,42.293,-83.13,"48209"
"9208",9208,42.431,-83.175,"48235"
"9209",9209,42.424,-82.927,"48225"
"9210",9210,42.339,-83.232,"48228"
"9211",9211,42.345,-83.1,"48239"
"9212",9212,42.388,-83.096,"48206"
"9213",9213,42.35,-83.124,"48210"
"9214",9214,42.343,-83.026,"48207"
"9215",9215,42.418,-83.155,"48221"
"9216",9216,42.372,-83.241,"48223"
"9217",9217,42.411,-83.148,"48221"
"9218",9218,42.39,-83.254,"48219"
"9219",9219,42.373,-82.992,"48214"
"9220",9220,42.447,-82.992,"48205"
"9221",9221,42.414,-83.178,"48235"
"9222",9222,42.355,-83.167,"48204"
"9223",9223,42.407,-82.964,"48205"
"9224",9224,42.424,-83.213,"48235"
"9225",9225,42.387,-82.952,"48215"
"9226",9226,42.408,-83.168,"48227"
"9227",9227,42.329,-83.153,"48126"
"9228",9228,42.429,-83.133,"48221"
"9229",9229,42.342,-83.013,"48207"
"9230",9230,42.423,-83.212,"48235"
"9231",9231,42.361,-83.009,"48214"
"9232",9232,42.414,-82.926,"48224"
"9233",9233,42.382,-83.126,"48238"
"9234",9234,42.388,-83.118,"48206"
"9235",9235,42.355,-83.098,"48208"
"9236",9236,42.35,-83.112,"48210"
"9237",9237,42.343,-83.238,"48239"
"9238",9238,42.397,-83.112,"48238"
"9239",9239,42.325,-83.097,"48210"
"9240",9240,42.364,-83.013,"48211"
"9241",9241,42.434,-83.185,"48235"
"9242",9242,42.429,-83.008,"48234"
"9243",9243,42.418,-83.116,"48221"
"9244",9244,42.439,-83.146,"48221"
"9245",9245,42.351,-83.111,"48208"
"9246",9246,42.425,-82.983,"48205"
"9247",9247,42.373,-83.123,"48204"
"9248",9248,42.331,-83.105,"48210"
"9249",9249,42.359,-83.037,"48207"
"9250",9250,42.262,-83.161,"48217"
"9251",9251,42.433,-83.056,"48234"
"9252",9252,42.35,-83.203,"48228"
"9253",9253,42.373,-83.192,"48227"
"9254",9254,42.348,-83.093,"48208"
"9255",9255,42.4,-82.957,"48224"
"9256",9256,42.34,-83.21,"48228"
"9257",9257,42.41,-83.164,"48221"
"9258",9258,42.365,-83.003,"48214"
"9259",9259,42.368,-83.028,"48214"
"9260",9260,42.412,-82.989,"48213"
"9261",9261,42.435,-83.111,"48203"
"9262",9262,42.436,-83.003,"48205"
"9263",9263,42.393,-83.021,"48213"
"9264",9264,42.439,-83.259,"48219"
"9265",9265,42.438,-82.985,"48205"
"9266",9266,42.349,-83.069,"48201"
"9267",9267,42.328,-83.144,"48210"
"9268",9268,42.426,-83.024,"48234"
"9269",9269,42.429,-83.228,"48219"
"9270",9270,42.431,-83.09,"48203"
"9271",9271,42.427,-83.101,"48203"
"9272",9272,42.417,-82.933,"48224"
"9273",9273,42.401,-82.95,"48224"
"9274",9274,42.446,-83.071,"48234"
"9275",9275,42.359,-83.217,"48228"
"9276",9276,42.362,-82.981,"48213"
"9277",9277,42.355,-83.225,"48228"
"9278",9278,42.444,-82.992,"48205"
"9279",9279,42.369,-82.977,"48214"
"9280",9280,42.33,-83.073,"48216"
"9281",9281,42.376,-83.119,"48206"
"9282",9282,42.386,-83.142,"48238"
"9283",9283,42.27,-83.162,"48217"
"9284",9284,42.349,-83.105,"48208"
"9285",9285,42.357,-83.13,"48204"
"9286",9286,42.373,-83.108,"48206"
"9287",9287,42.355,-83.195,"48227"
"9288",9288,42.329,-83.048,"48226"
"9289",9289,42.352,-83.08,"48208"
"9290",9290,42.338,-83.107,"48210"
"9291",9291,42.372,-83.143,"48204"
"9292",9292,42.428,-83.038,"48234"
"9293",9293,42.35,-83.236,"48228"
"9294",9294,42.429,-82.993,"48205"
"9295",9295,42.356,-83.138,"48238"
"9296",9296,42.429,-83.039,"48234"
"9297",9297,42.376,-82.994,"48213"
"9298",9298,42.416,-83.196,"48219:48235"
"9299",9299,42.363,-83.102,"48206"
"9300",9300,42.404,-83.153,"48227:48238"
"9301",9301,42.375,-82.96,"48215"
"9302",9302,42.449,-82.985,"48205"
"9303",9303,42.421,-83.002,"48205"
"9304",9304,42.41,-83.166,"48221"
"9305",9305,42.361,-83.132,"48204"
"9306",9306,42.422,-83.147,"48221"
"9307",9307,42.324,-83.084,"48216"
"9308",9308,42.443,-83.247,"48219"
"9309",9309,42.382,-82.965,"48215"
"9310",9310,42.444,-82.996,"48205"
"9311",9311,42.37,-82.958,"48215"
"9312",9312,42.367,-82.986,"48214"
"9313",9313,42.427,-83.2,"48235"
"9314",9314,42.406,-82.931,"48224"
"9315",9315,42.445,-83.027,"48234"
"9316",9316,42.381,-82.965,"48215"
"9317",9317,42.447,-83.088,"48203"
"9318",9318,42.373,-83.133,"48204"
"9319",9319,42.424,-83.144,"48221"
"9320",9320,42.428,-83.179,"48235"
"9321",9321,42.387,-83.033,"48211"
"9322",9322,42.392,-82.996,"48213"
"9323",9323,42.368,-83.096,"48206"
"9324",9324,42.419,-83.081,"48234"
"9325",9325,42.428,-82.948,"48224"
"9326",9326,42.392,-83.237,"48219"
"9327",9327,42.383,-83.069,"48202"
"9328",9328,42.415,-83.202,"48235"
"9329",9329,42.36,-83.139,"48204"
"9330",9330,42.417,-82.974,"48213"
"9331",9331,42.427,-82.955,"48224"
"9332",9332,42.444,-82.948,"48205"
"9333",9333,42.406,-83.264,"48223"
"9334",9334,42.437,-83.212,"48235"
"9335",9335,42.421,-83.006,"48234"
"9336",9336,42.428,-82.97,"48205"
"9337",9337,42.349,-83.22,"48228"
"9338",9338,42.38,-83.142,"48238"
"9339",9339,42.43,-83.158,"48221"
"9340",9340,42.438,-83.224,"48219"
"9341",9341,42.432,-83.162,"48221"
"9342",9342,42.413,-83.155,"48221"
"9343",9343,42.411,-83.058,"48212"
"9344",9344,42.409,-83.203,"48235"
"9345",9345,42.388,-82.956,"48215"
"9346",9346,42.374,-83.001,"48214"
"9347",9347,42.391,-83.197,"48235"
"9348",9348,42.434,-83.055,"48234"
"9349",9349,42.418,-83.236,"48219"
"9350",9350,42.368,-83.133,"48204"
"9351",9351,42.389,-82.991,"48213"
"9352",9352,42.438,-83.009,"48234"
"9353",9353,42.423,-83.001,"48205"
"9354",9354,42.38,-82.995,"48214"
"9355",9355,42.308,-83.097,"48209"
"9356",9356,42.313,-83.114,"48209"
"9357",9357,42.439,-83.083,"48234"
"9358",9358,42.439,-83.066,"48234"
"9359",9359,42.391,-83.07,"48202"
"9360",9360,42.361,-82.968,"48215"
"9361",9361,42.403,-83.244,"48219"
"9362",9362,42.376,-83.017,"48213"
"9363",9363,42.384,-83.166,"48238"
"9364",9364,42.385,-83.028,"48213:48224"
"9365",9365,42.384,-83.165,"48238"
"9366",9366,42.433,-83.142,"48221"
"9367",9367,42.443,-83.071,"48234"
"9368",9368,42.443,-83.07,"48234"
"9369",9369,42.362,-83.135,"48204"
"9370",9370,42.362,-83.134,"48204"
"9371",9371,42.355,-83.232,"48228"
"9372",9372,42.439,-83.059,"48234"
"9373",9373,42.383,-83.164,"48238"
"9374",9374,42.402,-83.254,"48223"
"9375",9375,42.44,-82.955,"48205"
"9376",9376,42.412,-82.947,"48224"
"9377",9377,42.352,-83.109,"48210"
"9378",9378,42.411,-83.054,"48212"
"9379",9379,42.367,-83.241,"48228"
"9380",9380,42.414,-82.989,"48205"
"9381",9381,42.437,-82.975,"48205"
"9382",9382,42.409,-83.126,"48238"
"9383",9383,42.392,-83.185,"48235"
"9384",9384,42.368,-82.987,"48214"
"9385",9385,42.399,-83.113,"48238"
"9386",9386,42.301,-83.122,"48209"
"9387",9387,42.345,-83.235,"48228"
"9388",9388,42.394,-83.198,"48227"
"9389",9389,42.42,-82.962,"48224"
"9390",9390,42.373,-83.153,"48204"
"9391",9391,42.426,-83.177,"48235"
"9392",9392,42.339,-83.028,"48207"
"9393",9393,42.409,-83.06,"48212"
"9394",9394,42.445,-82.982,"48205"
"9395",9395,42.341,-83.128,"48210"
"9396",9396,42.372,-83.136,"48204"
"9397",9397,42.378,-83.086,"48202"
"9398",9398,42.404,-83.048,"48212"
"9399",9399,42.428,-83.284,"48219"
"9400",9400,42.384,-83.139,"48238"
"9401",9401,42.389,-83.005,"48213"
"9402",9402,42.414,-82.94,"48224"
"9403",9403,42.311,-83.11,"48209"
"9404",9404,42.385,-83.131,"48204"
"9405",9405,42.442,-83.217,"48235"
"9406",9406,42.364,-83.212,"48227"
"9407",9407,42.391,-83.165,"48238"
"9408",9408,42.383,-82.997,"48213"
"9409",9409,42.359,-82.987,"48214"
"9410",9410,42.396,-83.039,"48211"
"9411",9411,42.437,-83.081,"48234"
"9412",9412,42.353,-83.245,"48228"
"9413",9413,42.416,-82.991,"48205"
"9414",9414,42.386,-83.199,"48227"
"9415",9415,42.351,-83.223,"48228"
"9416",9416,42.369,-83.167,"48204"
"9417",9417,42.37,-83.234,"48228"
"9418",9418,42.403,-83.182,"48235"
"9419",9419,42.351,-82.996,"48214"
"9420",9420,42.342,-83.21,"48228"
"9421",9421,42.378,-83.113,"48204"
"9422",9422,42.368,-83.196,"48227"
"9423",9423,42.37,-83.117,"48204"
"9424",9424,42.367,-83.091,"48206"
"9425",9425,42.435,-83.156,"48221"
"9426",9426,42.423,-82.986,"48205"
"9427",9427,42.397,-83.139,"48238"
"9428",9428,42.417,-83.142,"48221"
"9429",9429,42.373,-83.245,"48228"
"9430",9430,42.417,-82.914,"48236"
"9431",9431,42.372,-83.223,"48228"
"9432",9432,42.413,-82.943,"48225"
"9433",9433,42.379,-83.007,"48213"
"9434",9434,42.315,-83.127,"48209"
"9435",9435,42.411,-83.052,"48212"
"9436",9436,42.414,-83.175,"48235"
"9437",9437,42.402,-83.197,"48227"
"9438",9438,42.362,-83.075,"48202"
"9439",9439,42.271,-83.16,"48217"
"9440",9440,42.375,-82.996,"48214"
"9441",9441,42.31,-83.086,"48209"
"9442",9442,42.393,-82.984,"48215"
"9443",9443,42.316,-83.103,"48209"
"9444",9444,42.432,-83.177,"48235"
"9445",9445,42.425,-83.246,"48219"
"9446",9446,42.329,-83.049,"48226"
"9447",9447,42.333,-83.153,"48210"
"9448",9448,42.409,-82.98,"48213"
"9449",9449,42.415,-83.059,"48212"
"9450",9450,42.449,-82.946,"48205"
"9451",9451,42.333,-83.083,"48216"
"9452",9452,42.361,-83.135,"48204"
"9453",9453,42.428,-82.942,"48224"
"9454",9454,42.355,-83.024,"48214"
"9455",9455,42.412,-83.154,"48221"
"9456",9456,42.443,-82.967,"48205"
"9457",9457,42.397,-83.21,"48227"
"9458",9458,42.375,-83.139,"48238"
"9459",9459,42.424,-82.957,"48224"
"9460",9460,42.402,-83.215,"48227"
"9461",9461,42.402,-83.214,"48227"
"9462",9462,42.359,-83.15,"48204"
"9463",9463,42.427,-82.976,"48205"
"9464",9464,42.425,-82.946,"48205"
"9465",9465,42.362,-82.952,"48215"
"9466",9466,42.423,-83.134,"48221"
"9467",9467,42.333,-83.115,"48210"
"9468",9468,42.417,-82.951,"48224"
"9469",9469,42.392,-83.016,"48213"
"9470",9470,42.399,-82.943,"48224"
"9471",9471,42.415,-82.945,"48224"
"9472",9472,42.43,-83.229,"48219"
"9473",9473,42.435,-83.275,"48219"
"9474",9474,42.445,-83.005,"48205"
"9475",9475,42.42,-83.181,"48235"
"9476",9476,42.292,-83.139,"48209"
"9477",9477,42.403,-82.948,"48224"
"9478",9478,42.384,-83.271,"48239"
"9479",9479,42.367,-83.234,"48228"
"9480",9480,42.389,-83.172,"48227"
"9481",9481,42.371,-83.144,"48240"
"9482",9482,42.344,-83.223,"48228"
"9483",9483,42.431,-82.982,"48205"
"9484",9484,42.413,-83.12,"48238"
"9485",9485,42.416,-82.999,"48205"
"9486",9486,42.409,-83.239,"48240"
"9487",9487,42.403,-83.269,"48223"
"9488",9488,42.426,-83.162,"48235"
"9489",9489,42.387,-83.011,"48213"
"9490",9490,42.359,-83.216,"48228"
"9491",9491,42.311,-83.097,"48209"
"9492",9492,42.378,-82.949,"48215"
"9493",9493,42.354,-83.129,"48204"
"9494",9494,42.386,-82.953,"48205"
"9495",9495,42.416,-83.02,"48234"
"9496",9496,42.419,-83.014,"48205"
"9497",9497,42.328,-83.156,"48126"
"9498",9498,42.426,-83.158,"48235"
"9499",9499,42.332,-83.075,"48216"
"9500",9500,42.403,-83.233,"48223"
"9501",9501,42.442,-83.065,"48234"
"9502",9502,42.367,-83.064,"48202"
"9503",9503,42.425,-83.095,"48203"
"9504",9504,42.436,-83.165,"48221"
"9505",9505,42.432,-83.06,"48234"
"9506",9506,42.408,-83.145,"48221"
"9507",9507,42.362,-83.201,"48228"
"9508",9508,42.364,-83.059,"48211"
"9509",9509,42.442,-83.003,"48205"
"9510",9510,42.38,-83.013,"48213"
"9511",9511,42.414,-82.914,"48236"
"9512",9512,42.443,-83.199,"48235"
"9513",9513,42.332,-83.053,"48226"
"9514",9514,42.411,-83.225,"48219"
"9515",9515,42.417,-83.21,"48235"
"9516",9516,42.366,-83.067,"48203"
"9517",9517,42.34,-83.223,"48228"
"9518",9518,42.386,-83.025,"48213"
"9519",9519,42.354,-83.117,"48204"
"9520",9520,42.334,-83.142,"48210"
"9521",9521,42.383,-83.001,"48213"
"9522",9522,42.432,-83.134,"48221:48235;48235"
"9523",9523,42.373,-83.066,"48211"
"9524",9524,42.446,-82.979,"48205"
"9525",9525,42.367,-83.225,"48228"
"9526",9526,42.439,-83.142,"48221"
"9527",9527,42.342,-83.061,"48201"
"9528",9528,42.444,-83.212,"48235"
"9529",9529,42.428,-83.155,"48221"
"9530",9530,42.346,-83.21,"48228"
"9531",9531,42.342,-83.059,"48202"
"9532",9532,42.372,-82.988,"48214"
"9533",9533,42.433,-83.129,"48221"
"9534",9534,42.439,-82.982,"48205"
"9535",9535,42.439,-82.981,"48205"
"9536",9536,42.335,-83.128,"48210"
"9537",9537,42.44,-83.156,"48221"
"9538",9538,42.405,-83.159,"48238"
"9539",9539,42.35,-83.107,"48210"
"9540",9540,42.388,-83.254,"48219"
"9541",9541,42.434,-83.057,"48234"
"9542",9542,42.395,-83.007,"48213"
"9543",9543,42.437,-83.204,"48235"
"9544",9544,42.317,-83.104,"48209"
"9545",9545,42.392,-83.158,"48238"
"9546",9546,42.401,-83.156,"48238"
"9547",9547,42.434,-83,"48205"
"9548",9548,42.423,-83.082,"48212"
"9549",9549,42.424,-83.215,"48235"
"9550",9550,42.407,-83.158,"48221"
"9551",9551,42.347,-83.11,"48210"
"9552",9552,42.434,-83.088,"48203"
"9553",9553,42.393,-83.135,"48238"
"9554",9554,42.369,-83.104,"48206"
"9555",9555,42.4,-83.154,"48227"
"9556",9556,42.426,-83.056,"48234"
"9557",9557,42.352,-83.049,"48201"
"9558",9558,42.391,-83.259,"48223"
"9559",9559,42.416,-82.955,"48224"
"9560",9560,42.434,-83.073,"48234"
"9561",9561,42.373,-83.201,"48227"
"9562",9562,42.419,-83.214,"48235"
"9563",9563,42.428,-83.147,"48221"
"9564",9564,42.366,-83.063,"48202"
"9565",9565,42.377,-82.961,"48215"
"9566",9566,42.44,-83.106,"48203"
"9567",9567,42.326,-83.058,"48209"
"9568",9568,42.34,-83.215,"48228"
"9569",9569,42.394,-83.023,"48234"
"9570",9570,42.425,-83.249,"48219"
"9571",9571,42.375,-83.003,"48213"
"9572",9572,42.321,-83.107,"48209"
"9573",9573,42.411,-82.934,"48224"
"9574",9574,42.409,-83.233,"48223"
"9575",9575,42.39,-82.966,"48205"
"9576",9576,42.379,-83.128,"48204"
"9577",9577,42.331,-83.122,"48210"
"9578",9578,42.347,-83.062,"48201"
"9579",9579,42.394,-83.078,"48203"
"9580",9580,42.401,-83.241,"48223"
"9581",9581,42.313,-83.103,"48209"
"9582",9582,42.337,-83.227,"48228"
"9583",9583,42.442,-82.991,"48205"
"9584",9584,42.376,-83.2,"48227"
"9585",9585,42.354,-83.144,"48204"
"9586",9586,42.33,-83.222,"48228"
"9587",9587,42.364,-82.944,"48215"
"9588",9588,42.433,-83.229,"48219"
"9589",9589,42.414,-83.149,"48221"
"9590",9590,42.437,-83.063,"48234"
"9591",9591,42.422,-83.141,"48221"
"9592",9592,42.351,-83.231,"48228"
"9593",9593,42.343,-83.205,"48228"
"9594",9594,42.447,-83.024,"48234"
"9595",9595,42.376,-82.992,"48214"
"9596",9596,42.371,-83.102,"48206"
"9597",9597,42.38,-83.079,"48202"
"9598",9598,42.443,-83.084,"48203"
"9599",9599,42.379,-83.026,"48211"
"9600",9600,42.388,-83.193,"48227"
"9601",9601,42.27,-83.158,"48217"
"9602",9602,42.416,-82.95,"48224"
"9603",9603,42.374,-82.992,"48213"
"9604",9604,42.382,-83.08,"48202"
"9605",9605,42.322,-83.092,"48209"
"9606",9606,42.433,-83.23,"48219"
"9607",9607,42.345,-83.225,"48228"
"9608",9608,42.399,-83.119,"48238"
"9609",9609,42.374,-83.179,"48227"
"9610",9610,42.301,-83.101,"48209"
"9611",9611,42.399,-82.967,"48224"
"9612",9612,42.407,-83.029,"48234"
"9613",9613,42.385,-83.07,"48212"
"9614",9614,42.386,-83.07,"48211"
"9615",9615,42.32,-83.104,"48209"
"9616",9616,42.395,-83.259,"48223"
"9617",9617,42.384,-83.131,"48238"
"9618",9618,42.329,-83.127,"48210"
"9619",9619,42.376,-83.145,"48204"
"9620",9620,42.347,-83.144,"48210"
"9621",9621,42.363,-83.067,"48202"
"9622",9622,42.402,-83.141,"48238"
"9623",9623,42.444,-83.191,"48235"
"9624",9624,42.425,-83.23,"48219"
"9625",9625,42.398,-82.945,"48224"
"9626",9626,42.366,-83.212,"48227"
"9627",9627,42.428,-83.061,"48234"
"9628",9628,42.428,-83.235,"48219"
"9629",9629,42.425,-83.158,"48221"
"9630",9630,42.335,-83.145,"48210"
"9631",9631,42.426,-83.184,"48235"
"9632",9632,42.441,-83.217,"48235"
"9633",9633,42.284,-83.149,"48217"
"9634",9634,42.359,-83.028,"48207"
"9635",9635,42.336,-83.127,"48210"
"9636",9636,42.346,-83.212,"48228"
"9637",9637,42.337,-83.217,"48228"
"9638",9638,42.411,-83.218,"48235"
"9639",9639,42.321,-83.101,"48209"
"9640",9640,42.342,-83.009,"48207"
"9641",9641,42.405,-83.262,"48223"
"9642",9642,42.423,-83.155,"48221"
"9643",9643,42.369,-83.055,"48211"
"9644",9644,42.442,-82.982,"48205"
"9645",9645,42.303,-83.114,"48209"
"9646",9646,42.43,-82.943,"48224"
"9647",9647,42.388,-83.205,"48227"
"9648",9648,42.34,-83.017,"48207"
"9649",9649,42.393,-83.127,"48238"
"9650",9650,42.395,-82.96,"48236"
"9651",9651,42.442,-82.971,"48205"
"9652",9652,42.428,-83.254,"48219"
"9653",9653,42.412,-83.212,"48235"
"9654",9654,42.436,-83.098,"48203"
"9655",9655,42.375,-83.218,"48228"
"9656",9656,42.297,-83.131,"48209"
"9657",9657,42.367,-83.165,"48204"
"9658",9658,42.445,-83.169,"48221"
"9659",9659,42.425,-83.072,"48212"
"9660",9660,42.437,-83.244,"48219"
"9661",9661,42.379,-83.117,"48206"
"9662",9662,42.424,-82.99,"48205"
"9663",9663,42.432,-83.139,"48221:48235;48235"
"9664",9664,42.419,-82.95,"48224"
"9665",9665,42.406,-82.972,"48213"
"9666",9666,42.306,-83.134,"48209"
"9667",9667,42.444,-82.961,"48205"
"9668",9668,42.389,-83.24,"48219"
"9669",9669,42.389,-82.977,"48214"
"9670",9670,42.415,-83.24,"48219"
"9671",9671,42.417,-82.917,"48236"
"9672",9672,42.339,-82.969,"48207"
"9673",9673,42.345,-83.006,"48207"
"9674",9674,42.402,-83.24,"48223"
"9675",9675,42.373,-83.099,"48206"
"9676",9676,42.443,-83.163,"48221"
"9677",9677,42.381,-83.119,"48206"
"9678",9678,42.42,-83.153,"48221"
"9679",9679,42.42,-83.266,"48335"
"9680",9680,42.366,-83.221,"48228"
"9681",9681,42.427,-82.947,"48224"
"9682",9682,42.371,-83.105,"48206"
"9683",9683,42.443,-83.172,"48221"
"9684",9684,42.328,-83.07,"48216"
"9685",9685,42.43,-83.199,"48235"
"9686",9686,42.39,-83.189,"48227"
"9687",9687,42.384,-83.102,"48206"
"9688",9688,42.376,-83.202,"48227"
"9689",9689,42.428,-83.103,"48203"
"9690",9690,42.397,-83.228,"48223"
"9691",9691,42.396,-83.264,"48219"
"9692",9692,42.366,-82.954,"48215"
"9693",9693,42.385,-83.206,"48227"
"9694",9694,42.266,-83.154,"48217"
"9695",9695,42.44,-83.058,"48234"
"9696",9696,42.423,-83.188,"48235"
"9697",9697,42.37,-83.142,"48240"
"9698",9698,42.33,-83.157,"48126"
"9699",9699,42.354,-83.192,"48228"
"9700",9700,42.341,-83.097,"48210"
"9701",9701,42.34,-83.113,"48210"
"9702",9702,42.339,-83.227,"48228"
"9703",9703,42.338,-83.226,"48228"
"9704",9704,42.343,-83.225,"48239"
